time,tasmax_day_CanESM2_rcp45,tasmin_day_CanESM2_rcp45,relhumid-max_day_CanESM2_rcp45,relhumid-min_day_CanESM2_rcp45
2031-06-13 00:00:00+00:00,304.4023743,290.1515503,71.51202393,28.98050499
2031-06-14 00:00:00+00:00,305.5121155,289.9616089,74.65541077,28.18770981
2031-06-15 00:00:00+00:00,305.497406,290.7692566,73.49516296,29.67603493
2031-06-16 00:00:00+00:00,304.0240479,289.1600647,76.76635742,30.0715847
2031-06-17 00:00:00+00:00,303.8697815,287.6490784,77.49320984,27.61957169
2031-06-18 00:00:00+00:00,304.4924316,288.6569824,69.47946167,25.32699776
2031-06-19 00:00:00+00:00,304.2210388,288.2047424,70.85046387,25.48059273
2031-06-20 00:00:00+00:00,304.1292114,289.177063,72.03756714,28.11447334
2031-06-21 00:00:00+00:00,302.1659851,289.8303528,63.75256729,30.283144
2031-06-22 00:00:00+00:00,301.2527466,290.2825012,55.05778122,29.16747665
2031-06-23 00:00:00+00:00,302.2045288,290.2800293,51.73414993,26.14058876
2031-06-24 00:00:00+00:00,303.0413513,290.1530151,57.27820969,26.74623489
2031-06-25 00:00:00+00:00,302.6804504,290.1737976,62.71051407,29.45703125
2031-06-26 00:00:00+00:00,304.2440796,288.6349487,68.64305878,26.14672661
2031-06-27 00:00:00+00:00,305.2327881,286.0799866,78.58886719,24.03318596
2031-06-28 00:00:00+00:00,304.8804321,287.1906738,77.98350525,26.68628502
2031-06-29 00:00:00+00:00,306.0529785,290.8190613,61.60355759,24.48734665
2031-06-30 00:00:00+00:00,306.7947388,291.9265442,54.24689484,21.89506149
2031-07-01 00:00:00+00:00,305.7136536,291.2533875,59.1110878,24.46930885
2031-07-02 00:00:00+00:00,303.7491455,290.7037659,66.32501221,30.12537193
2031-07-03 00:00:00+00:00,302.2326355,289.9111938,62.4371109,29.67678452
2031-07-04 00:00:00+00:00,299.1107788,288.953949,62.25594711,35.08430481
2031-07-05 00:00:00+00:00,298.377533,288.4190063,61.4900856,34.2877121
2031-07-06 00:00:00+00:00,298.9082031,289.8345947,59.29004288,35.31930161
2031-07-07 00:00:00+00:00,300.1950684,291.009613,64.27153778,37.43149185
2031-07-08 00:00:00+00:00,300.752533,291.4263611,62.99884415,36.73888397
2031-07-09 00:00:00+00:00,299.7108154,291.2208862,60.82360077,37.969944
2031-07-10 00:00:00+00:00,299.1507263,290.8104858,58.41170883,38.28079224
2031-07-11 00:00:00+00:00,300.8330688,288.6098328,69.17813873,32.87199783
2031-07-12 00:00:00+00:00,302.388916,290.3714905,60.98615265,29.11146164
2031-07-13 00:00:00+00:00,302.6243896,292.1069031,57.12619019,30.67281914
2031-07-14 00:00:00+00:00,303.2565002,292.1732178,59.97962952,31.17181015
2031-07-15 00:00:00+00:00,303.5290222,291.4561462,61.14286804,29.47471619
2031-07-16 00:00:00+00:00,304.8726807,292.1264648,60.70079422,28.0755825
2031-07-17 00:00:00+00:00,304.7145386,290.5426941,69.75842285,29.01574516
2031-07-18 00:00:00+00:00,304.7006531,288.5718689,69.98954773,25.78909492
2031-07-19 00:00:00+00:00,304.4315796,290.3749084,63.82391739,26.45002174
2031-07-20 00:00:00+00:00,304.0674438,291.1515503,61.15872955,27.94675255
2031-07-21 00:00:00+00:00,303.460022,291.2809143,59.18472672,28.34845352
2031-07-22 00:00:00+00:00,303.2846985,290.3703308,59.32453918,26.58692932
2031-07-23 00:00:00+00:00,304.8910522,291.8609009,53.35550308,23.10116959
2031-07-24 00:00:00+00:00,306.7304688,291.2252197,56.04343414,20.97797775
2031-07-25 00:00:00+00:00,307.614563,292.9586792,51.26802063,20.35464478
2031-07-26 00:00:00+00:00,307.3814697,292.8713379,52.28636169,21.59459305
2031-07-27 00:00:00+00:00,307.0651245,292.7564697,64.16824341,26.17750359
2031-07-28 00:00:00+00:00,306.7296753,292.1982727,72.69683075,30.40681076
2031-07-29 00:00:00+00:00,306.5163574,292.7703247,72.15791321,30.99633789
2031-07-30 00:00:00+00:00,305.9923096,293.2072144,64.62161255,29.47668076
2031-07-31 00:00:00+00:00,304.1496277,295.2431946,47.48277664,28.12725449
2031-08-01 00:00:00+00:00,304.5389099,292.0382996,66.87885284,30.45359993
2031-08-02 00:00:00+00:00,306.1896362,292.3786011,66.05943298,26.82501221
2031-08-03 00:00:00+00:00,308.5727234,293.2434998,59.05794525,21.97784805
2031-08-04 00:00:00+00:00,308.3564148,293.1148071,54.9552269,20.65167618
2031-08-05 00:00:00+00:00,306.7088013,291.2824707,58.04830933,21.1437149
2031-08-06 00:00:00+00:00,303.4334106,288.600708,65.70565796,24.69415283
2031-08-07 00:00:00+00:00,304.3572388,289.2434692,63.66304016,23.92461586
2031-08-08 00:00:00+00:00,306.7441101,290.9396667,56.61860275,21.1201725
2031-08-09 00:00:00+00:00,309.7145386,293.0116272,52.8757782,17.92927361
2031-08-10 00:00:00+00:00,310.5914307,293.9174805,61.26242065,20.94826508
2031-08-11 00:00:00+00:00,309.9885254,293.7619629,72.21141815,25.85078049
2031-08-12 00:00:00+00:00,307.7282104,293.8564453,69.19046021,29.5029335
2031-08-13 00:00:00+00:00,306.2710266,291.2087708,81.47740173,32.53163528
2031-08-14 00:00:00+00:00,306.7724609,290.3524475,68.2026062,22.90102005
2031-08-15 00:00:00+00:00,307.1665955,291.9897461,61.3373909,23.60438347
2031-08-16 00:00:00+00:00,307.7394104,292.8142395,58.85203552,22.81274033
2031-08-17 00:00:00+00:00,307.3020935,291.3538818,69.97814178,25.00102615
2031-08-18 00:00:00+00:00,306.4231567,292.9193115,61.95592117,26.34835243
2031-08-19 00:00:00+00:00,305.9944458,291.3591919,66.07420349,24.81807327
2031-08-20 00:00:00+00:00,305.058136,289.2050171,69.23967743,24.52387619
2031-08-21 00:00:00+00:00,303.703186,289.150177,69.09868622,26.88496399
2031-08-22 00:00:00+00:00,304.2254333,287.8838806,75.74629211,26.66893578
2031-08-23 00:00:00+00:00,305.4762268,290.4125366,65.4043045,24.71391678
2031-08-24 00:00:00+00:00,307.5572205,291.585083,62.3226738,22.46574593
2031-08-25 00:00:00+00:00,308.6799011,294.0131226,61.56008148,24.18979263
2031-08-26 00:00:00+00:00,307.1140442,290.7354126,63.45335007,22.23668289
2031-08-27 00:00:00+00:00,304.4856262,288.8855896,63.29811478,23.04001236
2031-08-28 00:00:00+00:00,301.8803711,291.761322,55.70714188,30.51561356
2031-08-29 00:00:00+00:00,302.6011047,291.3924866,57.00790787,28.93021202
2031-08-30 00:00:00+00:00,302.1459351,290.3256836,59.83345413,29.13875389
2031-08-31 00:00:00+00:00,301.2848206,288.9963989,57.37403107,26.77531624
2031-09-01 00:00:00+00:00,303.379425,289.122406,57.34449768,23.99065018
2031-09-02 00:00:00+00:00,304.1335144,290.7106628,51.41093445,23.0612278
2031-09-03 00:00:00+00:00,305.9482117,290.9742126,59.28581238,22.7942543
2031-09-04 00:00:00+00:00,311.2935486,293.4812622,49.01299286,15.43036938
2031-09-05 00:00:00+00:00,312.5616455,295.4793091,44.15494919,15.24143219
2031-09-06 00:00:00+00:00,310.0425415,294.3342896,63.0676384,23.65325928
2031-09-07 00:00:00+00:00,305.658905,293.7130737,65.45158386,32.04573059
2031-09-08 00:00:00+00:00,304.9764099,291.7684326,50.2371254,22.40564346
2031-09-09 00:00:00+00:00,306.4092712,291.1113892,54.32466888,20.73393822
2031-09-10 00:00:00+00:00,306.3842468,291.0061646,59.69844055,22.83944893
2031-09-11 00:00:00+00:00,307.4826965,293.53302,50.65161896,21.59085655
2031-09-12 00:00:00+00:00,306.64151,291.7547607,58.15937805,23.03268433
2031-09-13 00:00:00+00:00,303.5612488,288.5920105,64.55206299,25.08605576
2031-09-14 00:00:00+00:00,300.0579529,286.4041138,73.74752045,30.70512199
2031-09-15 00:00:00+00:00,298.283905,284.8882446,86.34458923,37.16767502
2031-09-16 00:00:00+00:00,299.2267761,286.526062,75.69647217,32.82188034
2031-09-17 00:00:00+00:00,302.1860046,287.5689392,72.44850159,27.4323864
2031-09-18 00:00:00+00:00,304.9684143,290.2847595,68.58847809,25.57269669
2031-09-19 00:00:00+00:00,308.0014038,291.6386719,71.33662415,23.98859978
2031-09-20 00:00:00+00:00,308.1922913,292.7955322,74.37188721,26.13932991
2031-09-21 00:00:00+00:00,307.691864,290.5212708,82.36698914,26.16726685
2031-09-22 00:00:00+00:00,304.9650269,286.5100403,88.54296875,25.66399765
2031-09-23 00:00:00+00:00,300.9204407,285.8443909,77.56698608,28.35831833
2031-09-24 00:00:00+00:00,300.1524048,287.6980286,65.41046143,29.06180382
2031-09-25 00:00:00+00:00,301.1144409,290.0492859,42.79336548,21.16091919
2031-09-26 00:00:00+00:00,303.5844116,292.5231323,43.82591629,21.90822029
2031-09-27 00:00:00+00:00,305.7288818,292.7605286,41.0710144,18.28980064
2031-09-28 00:00:00+00:00,305.5776062,291.6847229,43.80450058,17.88123131
2031-09-29 00:00:00+00:00,304.8084106,289.2720032,55.01570892,19.37311554
2031-09-30 00:00:00+00:00,303.3312683,284.2042847,75.72177124,22.1726265
2031-10-01 00:00:00+00:00,303.162323,285.7713318,85.37651062,27.0668602
2031-10-02 00:00:00+00:00,301.2911682,285.9195862,80.23413849,28.42630005
2031-10-03 00:00:00+00:00,299.5750122,284.4927368,73.70105743,26.34617424
2031-10-04 00:00:00+00:00,298.274292,283.2139282,83.27773285,29.53054428
2031-10-05 00:00:00+00:00,298.9631042,286.2914734,73.51122284,30.91355705
2031-10-06 00:00:00+00:00,302.15802,289.3365479,57.28071976,24.23808289
2031-10-07 00:00:00+00:00,303.9508057,289.0169373,54.22532272,20.46085167
2031-10-08 00:00:00+00:00,304.303833,288.8289795,55.62238693,19.75073051
2031-10-09 00:00:00+00:00,303.1727295,286.4979858,68.25672913,21.80431366
2031-10-10 00:00:00+00:00,301.8670044,285.2670288,76.58197021,23.88502312
2031-10-11 00:00:00+00:00,302.0749512,287.1894836,70.60792542,24.72573471
2031-10-12 00:00:00+00:00,302.8561707,287.9660339,69.43276978,24.86363029
2031-10-13 00:00:00+00:00,303.2637024,288.9250183,59.55447006,21.79874039
2031-10-14 00:00:00+00:00,302.1427307,289.5621643,51.431633,21.71678162
2031-10-15 00:00:00+00:00,299.7022705,286.374939,65.17582703,28.31429672
2031-10-16 00:00:00+00:00,298.5159912,287.2565613,66.83743286,35.48272705
2031-10-17 00:00:00+00:00,300.5750122,287.8427124,68.27533722,30.87486458
2031-10-18 00:00:00+00:00,302.9469604,290.1211853,53.3493042,22.77712631
2031-10-19 00:00:00+00:00,305.6394653,289.8720093,47.96776581,15.21442032
2031-10-20 00:00:00+00:00,303.6771851,288.4977722,52.10726929,16.45033455
2031-10-21 00:00:00+00:00,303.428833,288.5639343,43.3276062,16.23585701
2031-10-22 00:00:00+00:00,304.355011,288.4087524,52.84863663,16.69468117
2031-10-23 00:00:00+00:00,304.8026733,286.6708984,68.99811554,18.2968483
2031-10-24 00:00:00+00:00,304.3019714,288.3701477,56.36753464,17.59468269
2031-10-25 00:00:00+00:00,304.9444275,291.4437561,39.64247894,15.53550339
2031-10-26 00:00:00+00:00,302.8487549,290.9750366,46.70607376,20.66497421
2031-10-27 00:00:00+00:00,304.5888977,292.315033,41.29512405,15.76905632
2031-10-28 00:00:00+00:00,303.4745789,286.8946228,41.79487991,13.06792545
2031-10-29 00:00:00+00:00,302.4727173,286.0799561,62.21130371,19.34946251
2031-10-30 00:00:00+00:00,300.9124451,285.7873535,73.03777313,25.54048157
2031-10-31 00:00:00+00:00,298.8694153,284.8244934,84.13220215,34.01064301
2031-11-01 00:00:00+00:00,297.7285767,284.9362488,87.94174957,41.64888
2031-11-02 00:00:00+00:00,297.7920837,285.7823792,84.24620819,38.37682724
2031-11-03 00:00:00+00:00,298.7307434,286.0234985,77.54821777,32.37717819
2031-11-04 00:00:00+00:00,297.0480347,284.9108887,60.63829422,28.62099075
2031-11-05 00:00:00+00:00,295.1452637,284.0423889,62.57216644,31.33508873
2031-11-06 00:00:00+00:00,291.4061584,284.7733765,87.39390564,58.63613892
2031-11-07 00:00:00+00:00,291.9773865,285.789032,87.05290222,58.90326309
2031-11-08 00:00:00+00:00,294.6762695,285.4221497,85.13391876,45.9405098
2031-11-09 00:00:00+00:00,297.9434509,285.2167358,83.45586395,34.80899429
2031-11-10 00:00:00+00:00,298.585083,282.9611511,90.64761353,32.58384323
2031-11-11 00:00:00+00:00,296.5294189,285.4131165,85.87931824,42.08047867
2031-11-12 00:00:00+00:00,294.1461182,283.9938965,95.3055954,54.62989044
2031-11-13 00:00:00+00:00,290.3745422,281.2758789,96.53120422,60.71243668
2031-11-14 00:00:00+00:00,287.8419189,278.9212646,89.96247101,49.7964859
2031-11-15 00:00:00+00:00,288.1363831,279.5420837,76.81613159,42.39757538
2031-11-16 00:00:00+00:00,288.6555176,281.1285095,77.16394806,45.72310638
2031-11-17 00:00:00+00:00,288.4291382,282.1109924,76.47128296,48.46804047
2031-11-18 00:00:00+00:00,289.3986816,281.7376709,75.65560913,43.29966354
2031-11-19 00:00:00+00:00,291.8167419,282.6542358,72.58088684,37.6426239
2031-11-20 00:00:00+00:00,292.7434387,283.0256042,64.91759491,32.8970871
2031-11-21 00:00:00+00:00,292.8634644,281.3856812,73.05600739,32.61599731
2031-11-22 00:00:00+00:00,293.7838745,282.5264893,71.44705963,31.66716003
2031-11-23 00:00:00+00:00,293.9017334,281.0525818,73.78451538,28.67191887
2031-11-24 00:00:00+00:00,291.4709778,281.5070496,69.96321869,34.47465515
2031-11-25 00:00:00+00:00,289.1663818,280.9178772,41.54031754,23.41662979
2031-11-26 00:00:00+00:00,289.7450562,280.3371277,47.08909607,24.60215378
2031-11-27 00:00:00+00:00,289.4399719,278.3057251,53.1941452,23.05047989
2031-11-28 00:00:00+00:00,288.8737793,279.4505615,35.3421936,16.82395935
2031-11-29 00:00:00+00:00,288.7421265,280.7737732,24.49211121,11.84220219
2031-11-30 00:00:00+00:00,288.6177673,279.2593384,31.37397385,14.04580975
2031-12-01 00:00:00+00:00,287.072052,275.1571655,62.51312256,24.99847794
2031-12-02 00:00:00+00:00,288.8583984,275.942688,82.90827942,31.92941666
2031-12-03 00:00:00+00:00,290.9211426,278.2174072,62.02826309,24.54861069
2031-12-04 00:00:00+00:00,291.8873596,277.3239136,57.84887695,19.60749817
2031-12-05 00:00:00+00:00,292.6575928,278.9210205,62.80882263,22.98979568
2031-12-06 00:00:00+00:00,294.9490662,279.1879578,64.80130005,20.06643486
2031-12-07 00:00:00+00:00,295.8097839,282.2333984,60.33192062,21.63458061
2031-12-08 00:00:00+00:00,297.5463562,280.7337036,55.98011398,15.67534161
2031-12-09 00:00:00+00:00,296.8171082,282.3971558,57.16402817,19.96845436
2031-12-10 00:00:00+00:00,296.3088989,281.2818298,44.59042358,14.94341564
2031-12-11 00:00:00+00:00,297.2435608,280.8476563,44.96789551,13.32709503
2031-12-12 00:00:00+00:00,296.265625,281.3471069,67.28395081,22.96481514
2031-12-13 00:00:00+00:00,294.9570923,280.3861389,71.9718399,26.17037392
2031-12-14 00:00:00+00:00,295.1058044,279.5350952,50.22159958,15.89191151
2031-12-15 00:00:00+00:00,296.3442078,281.5395508,57.36312103,19.3689518
2031-12-16 00:00:00+00:00,295.5881042,281.871582,56.93005371,21.04586983
2031-12-17 00:00:00+00:00,296.0551453,280.6033936,65.78837585,22.13118744
2031-12-18 00:00:00+00:00,295.6911011,281.1580811,68.80209351,24.41679764
2031-12-19 00:00:00+00:00,296.0550842,281.4969177,59.53785706,21.4112072
2031-12-20 00:00:00+00:00,298.8692932,284.5614929,68.4796524,24.29666519
2031-12-21 00:00:00+00:00,297.8020935,285.5011292,70.51538086,29.82686234
2031-12-22 00:00:00+00:00,297.4139709,283.775238,70.2395401,26.93850327
2031-12-23 00:00:00+00:00,297.0194092,281.4434509,72.75657654,25.30986023
2031-12-24 00:00:00+00:00,296.4007568,281.7207642,78.48093414,29.38984108
2031-12-25 00:00:00+00:00,296.8093872,282.0075684,66.64572144,22.50208855
2031-12-26 00:00:00+00:00,297.3992004,282.6760254,59.54636002,19.3407383
2031-12-27 00:00:00+00:00,296.0031738,283.5040588,49.69284439,20.35959244
2031-12-28 00:00:00+00:00,295.4966431,280.3629761,49.37218475,16.50574493
2031-12-29 00:00:00+00:00,294.3851929,280.1824036,44.13669586,15.31132603
2031-12-30 00:00:00+00:00,295.8273621,279.7215881,41.19285965,12.21739292
2031-12-31 00:00:00+00:00,295.4385376,279.8527527,44.39186096,14.34386921
2032-01-01 00:00:00+00:00,297.2487183,279.9986572,52.21879196,13.59942818
2032-01-02 00:00:00+00:00,295.2037659,279.0512695,78.43022156,22.91984749
2032-01-03 00:00:00+00:00,291.5512695,276.3224487,86.16823578,28.07553482
2032-01-04 00:00:00+00:00,288.9148865,275.8966675,95.0908432,42.64299011
2032-01-05 00:00:00+00:00,288.8454895,277.8417358,93.85626221,48.4353714
2032-01-06 00:00:00+00:00,288.6296997,277.1616516,64.03342438,25.19394875
2032-01-07 00:00:00+00:00,287.8842468,277.4533081,59.07017136,26.35242653
2032-01-08 00:00:00+00:00,288.7912903,273.4671326,80.15182495,24.67868614
2032-01-09 00:00:00+00:00,291.2627869,274.5445862,79.99615479,22.53462219
2032-01-10 00:00:00+00:00,291.6427612,276.0750427,68.389328,20.88532066
2032-01-11 00:00:00+00:00,290.2466431,275.3543701,65.21508026,20.77614784
2032-01-12 00:00:00+00:00,289.5276184,276.2530823,69.14519501,25.6907711
2032-01-13 00:00:00+00:00,286.819458,275.1445007,64.41149902,25.7990818
2032-01-14 00:00:00+00:00,283.6708374,274.9081726,69.74910736,35.63090515
2032-01-15 00:00:00+00:00,284.8537903,273.0164795,81.51522064,33.47834396
2032-01-16 00:00:00+00:00,285.0193787,275.292572,74.83436584,37.65132141
2032-01-17 00:00:00+00:00,286.7190247,275.7351685,76.74452209,36.05948639
2032-01-18 00:00:00+00:00,287.7568054,275.0118103,95.99251556,56.19662094
2032-01-19 00:00:00+00:00,281.8615112,270.7702332,91.83768463,46.69269943
2032-01-20 00:00:00+00:00,280.8660889,271.7988892,85.68955231,45.63776779
2032-01-21 00:00:00+00:00,284.3383484,276.8864746,85.55162811,52.79692841
2032-01-22 00:00:00+00:00,285.7394714,277.179718,67.63317871,37.06391144
2032-01-23 00:00:00+00:00,287.7736511,277.2644043,55.55585098,26.83272743
2032-01-24 00:00:00+00:00,288.5810547,275.7546387,73.90747833,29.26141739
2032-01-25 00:00:00+00:00,288.9194946,277.6326599,84.01928711,39.14478683
2032-01-26 00:00:00+00:00,292.5909119,279.974884,92.95077515,43.95932007
2032-01-27 00:00:00+00:00,294.1195984,283.038208,89.99341583,45.54318237
2032-01-28 00:00:00+00:00,293.1633911,282.3478088,86.5856781,42.58408356
2032-01-29 00:00:00+00:00,292.9052124,282.2095947,79.81855774,37.6294899
2032-01-30 00:00:00+00:00,292.9447937,284.0700684,52.27772903,29.39505959
2032-01-31 00:00:00+00:00,289.9621582,281.8891602,61.18437195,35.96899033
2032-02-01 00:00:00+00:00,289.4990234,281.5660095,85.36845398,50.42963409
2032-02-02 00:00:00+00:00,290.165802,279.7357788,87.54299164,45.51031113
2032-02-03 00:00:00+00:00,289.3370667,279.1471863,65.22409821,33.06955719
2032-02-04 00:00:00+00:00,288.956665,280.4501343,64.55237579,37.19556046
2032-02-05 00:00:00+00:00,290.8185425,279.5531616,91.97512054,45.01325607
2032-02-06 00:00:00+00:00,290.3572693,282.2565308,95.22779846,58.54836655
2032-02-07 00:00:00+00:00,290.8015137,281.7937927,97.6420517,59.62807846
2032-02-08 00:00:00+00:00,293.4899292,280.6403809,98.34113312,55.98234558
2032-02-09 00:00:00+00:00,295.5971375,282.4595337,98.03907776,50.65142441
2032-02-10 00:00:00+00:00,294.58078,282.7954407,94.91786194,46.49004745
2032-02-11 00:00:00+00:00,291.5163879,280.5191345,87.73005676,43.62015533
2032-02-12 00:00:00+00:00,290.6776123,279.881134,89.15045166,47.19827652
2032-02-13 00:00:00+00:00,292.4052124,280.3241577,89.90476227,42.17619324
2032-02-14 00:00:00+00:00,295.7964478,284.0248413,75.97509003,33.86532593
2032-02-15 00:00:00+00:00,297.2799072,284.9151001,82.39320374,37.34895325
2032-02-16 00:00:00+00:00,295.8557739,283.7118835,87.63761902,42.12581253
2032-02-17 00:00:00+00:00,293.3604126,279.844696,90.59133148,43.48866653
2032-02-18 00:00:00+00:00,291.7675171,279.4986267,83.94081879,41.18975449
2032-02-19 00:00:00+00:00,293.5684814,280.5070801,79.89547729,36.22953796
2032-02-20 00:00:00+00:00,297.0797424,283.8942261,78.13700104,32.29055023
2032-02-21 00:00:00+00:00,298.7018738,286.2984009,69.95345306,30.29040527
2032-02-22 00:00:00+00:00,299.7983398,286.2569885,59.32666016,22.02587509
2032-02-23 00:00:00+00:00,300.5633545,285.642395,63.01525879,20.93234062
2032-02-24 00:00:00+00:00,299.8166809,283.5437317,63.22904205,17.96144867
2032-02-25 00:00:00+00:00,297.280365,283.2286377,67.52539825,24.21172333
2032-02-26 00:00:00+00:00,292.5831604,277.4143066,94.84375763,40.66303253
2032-02-27 00:00:00+00:00,290.3762512,280.6495972,85.10671234,46.32181549
2032-02-28 00:00:00+00:00,290.349823,283.1331482,60.22684097,40.5138588
2032-02-29 00:00:00+00:00,290.6996765,282.2397156,79.73596191,47.88880157
2032-03-01 00:00:00+00:00,292.6153564,280.9299622,88.01681519,40.79267502
2032-03-02 00:00:00+00:00,293.2037659,280.5045166,90.30254364,41.97058105
2032-03-03 00:00:00+00:00,291.1776428,278.7160034,91.69992828,42.39671707
2032-03-04 00:00:00+00:00,290.4428101,279.1352539,78.51280212,37.20594406
2032-03-05 00:00:00+00:00,290.0882568,278.8122559,90.65428925,43.4444809
2032-03-06 00:00:00+00:00,289.2888489,281.1115112,90.23622894,55.29365158
2032-03-07 00:00:00+00:00,290.4620667,280.0571289,86.8113327,44.81835175
2032-03-08 00:00:00+00:00,289.5589905,279.7095032,90.3371582,48.59375
2032-03-09 00:00:00+00:00,287.0762024,277.8663635,91.58486938,50.62639236
2032-03-10 00:00:00+00:00,286.112793,277.8016968,69.37750244,41.77442932
2032-03-11 00:00:00+00:00,289.2490234,277.7892761,60.27772903,27.68715858
2032-03-12 00:00:00+00:00,292.9507446,278.4952393,65.93458557,22.79347992
2032-03-13 00:00:00+00:00,294.583374,279.6734619,68.70983124,23.40758324
2032-03-14 00:00:00+00:00,294.614624,281.2466736,81.45972443,33.44579697
2032-03-15 00:00:00+00:00,292.8989868,279.7185059,82.69825745,32.97851944
2032-03-16 00:00:00+00:00,294.6774292,280.2411804,78.48988342,28.8334713
2032-03-17 00:00:00+00:00,294.6262512,279.9458618,87.45417786,33.47896576
2032-03-18 00:00:00+00:00,293.4506531,278.0183716,64.39861298,21.2484417
2032-03-19 00:00:00+00:00,295.1937561,276.2892761,62.38873672,14.35724926
2032-03-20 00:00:00+00:00,294.6478882,277.6659851,79.58566284,22.86342049
2032-03-21 00:00:00+00:00,297.1635132,279.7431946,82.73548126,22.91376305
2032-03-22 00:00:00+00:00,298.9090576,280.5491943,82.64086151,23.32983208
2032-03-23 00:00:00+00:00,297.9047241,280.3458557,77.76869202,23.90756798
2032-03-24 00:00:00+00:00,297.8208008,278.4249573,80.42220306,21.39029312
2032-03-25 00:00:00+00:00,293.1151733,279.5387573,90.85371399,38.34924698
2032-03-26 00:00:00+00:00,289.8224487,278.2363892,71.02544403,33.79505157
2032-03-27 00:00:00+00:00,293.7566223,279.5830688,71.48316193,27.90440369
2032-03-28 00:00:00+00:00,298.7012634,282.2070313,74.55976868,24.27620125
2032-03-29 00:00:00+00:00,303.4302368,285.512207,62.20554352,16.66466141
2032-03-30 00:00:00+00:00,301.6221008,283.8132019,60.20889664,16.36899376
2032-03-31 00:00:00+00:00,296.6062622,280.8168945,87.1987915,32.61595917
2032-04-01 00:00:00+00:00,291.8575745,280.8119812,88.41142273,43.89041901
2032-04-02 00:00:00+00:00,288.8939514,280.3517151,63.27014542,40.17801285
2032-04-03 00:00:00+00:00,291.9734802,282.0433655,60.20428085,35.18798065
2032-04-04 00:00:00+00:00,291.9729614,281.6350403,76.45043182,41.37940979
2032-04-05 00:00:00+00:00,289.3671265,279.8506775,67.70798492,38.85857773
2032-04-06 00:00:00+00:00,291.4158936,280.7525635,55.94876862,29.19959641
2032-04-07 00:00:00+00:00,296.8617859,283.856781,53.61850357,23.36288261
2032-04-08 00:00:00+00:00,301.9761047,288.0229797,50.46072388,20.55102348
2032-04-09 00:00:00+00:00,303.7582092,289.9750366,48.01029205,19.01887131
2032-04-10 00:00:00+00:00,300.9564514,285.1552734,69.50424957,22.45454788
2032-04-11 00:00:00+00:00,298.7264404,285.3252563,66.31473541,28.00078201
2032-04-12 00:00:00+00:00,299.4122314,287.1677551,47.32899857,23.32571793
2032-04-13 00:00:00+00:00,299.2631836,284.2298889,60.10977173,22.22620201
2032-04-14 00:00:00+00:00,297.7676392,283.138092,70.52494812,26.87767029
2032-04-15 00:00:00+00:00,296.9710388,281.4093628,81.33460999,28.72954559
2032-04-16 00:00:00+00:00,295.6514893,281.0939941,78.22779083,29.41850662
2032-04-17 00:00:00+00:00,296.5769958,281.8484497,80.10480499,29.39205551
2032-04-18 00:00:00+00:00,294.9898682,281.9541626,79.12104797,34.1524086
2032-04-19 00:00:00+00:00,291.8564758,282.1966858,77.28004456,42.58844376
2032-04-20 00:00:00+00:00,293.0223083,282.9086914,70.40750122,37.52445221
2032-04-21 00:00:00+00:00,294.8733826,281.421875,75.88564301,30.32451439
2032-04-22 00:00:00+00:00,293.4364624,281.6064453,77.62135315,36.10815811
2032-04-23 00:00:00+00:00,292.4966736,281.8843689,80.44082642,41.27636719
2032-04-24 00:00:00+00:00,294.8370361,281.9439697,80.52468109,34.93556595
2032-04-25 00:00:00+00:00,297.7775879,282.2883301,77.81687927,27.25715446
2032-04-26 00:00:00+00:00,295.427002,281.9690247,68.96416473,28.45180893
2032-04-27 00:00:00+00:00,290.6304016,279.8111572,62.40756607,31.9678421
2032-04-28 00:00:00+00:00,292.3850403,281.0533752,46.22702026,23.62105942
2032-04-29 00:00:00+00:00,296.6374817,282.8164978,57.51399612,24.08437729
2032-04-30 00:00:00+00:00,299.8109436,282.7104492,67.6371994,20.91075516
2032-05-01 00:00:00+00:00,303.4373474,288.6501465,47.96478653,18.40868759
2032-05-02 00:00:00+00:00,308.2559814,292.2355042,41.45730209,14.15590286
2032-05-03 00:00:00+00:00,308.223877,293.1265869,40.74982071,15.45758343
2032-05-04 00:00:00+00:00,306.4672546,290.7373047,50.60299683,17.53536797
2032-05-05 00:00:00+00:00,303.7033997,286.631958,67.36978149,20.15688705
2032-05-06 00:00:00+00:00,301.3766785,284.8105774,72.63944244,24.6397953
2032-05-07 00:00:00+00:00,299.3404846,283.5733032,83.82439423,30.48876572
2032-05-08 00:00:00+00:00,295.8535156,283.4012756,78.94226074,37.67644119
2032-05-09 00:00:00+00:00,292.8500977,283.4343262,81.11403656,45.57430267
2032-05-10 00:00:00+00:00,294.0180664,283.6573486,68.90879059,36.64018631
2032-05-11 00:00:00+00:00,297.6139832,285.7521362,55.60990524,26.4048214
2032-05-12 00:00:00+00:00,300.1217957,284.5882263,70.18551636,25.24000931
2032-05-13 00:00:00+00:00,297.9263,284.770813,71.48817444,30.73337746
2032-05-14 00:00:00+00:00,298.6907043,284.0658569,82.95430756,33.01842499
2032-05-15 00:00:00+00:00,298.387085,282.4727478,92.47071838,34.34535599
2032-05-16 00:00:00+00:00,297.2508545,282.7082214,90.95672607,37.46043396
2032-05-17 00:00:00+00:00,297.6264954,282.7128601,91.99315643,38.32718277
2032-05-18 00:00:00+00:00,299.1184387,283.4087524,90.04524994,33.5276413
