time,relhumid-max_day_CNRM-CM5_rcp45,relhumid-min_day_CNRM-CM5_rcp45,rsds_day_CNRM-CM5_rcp45,tasmax_day_CNRM-CM5_rcp45,tasmin_day_CNRM-CM5_rcp45
2030-02-18 00:00:00+00:00,79.76230621,33.30305099,240.1058655,296.6360474,282.5284424
2030-02-19 00:00:00+00:00,89.05662537,37.66831207,252.7878113,294.5065308,280.4998779
2030-02-20 00:00:00+00:00,88.30429077,35.94594955,191.2256775,295.4955444,280.789032
2030-02-21 00:00:00+00:00,91.62232208,43.43756485,214.9599304,295.2932434,283.0277405
2030-02-22 00:00:00+00:00,75.59575653,51.33150101,126.670845,292.7910767,285.2965088
2030-02-23 00:00:00+00:00,91.39431763,34.50331879,279.9447632,293.8747864,278.4911499
2030-02-24 00:00:00+00:00,67.13239288,23.90070724,271.2932129,294.8114014,278.2059326
2030-02-25 00:00:00+00:00,70.15523529,22.17327881,284.1326599,296.1955261,277.5907288
2030-02-26 00:00:00+00:00,67.40901184,21.3652153,284.9272461,297.1678772,278.6990662
2030-02-27 00:00:00+00:00,69.7980423,21.34101868,288.7787476,297.3433533,278.5490112
2030-02-28 00:00:00+00:00,75.89917755,22.10645485,286.3114319,298.9101563,279.5169373
2030-03-01 00:00:00+00:00,86.47167206,27.29156494,269.9259338,298.8688354,280.2424316
2030-03-02 00:00:00+00:00,84.52940369,28.59400368,272.5585938,298.37146,280.1784363
2030-03-03 00:00:00+00:00,83.36067963,30.73082161,250.2007294,296.8040771,279.9330139
2030-03-04 00:00:00+00:00,73.42358398,38.32190704,268.2923279,292.1846619,280.9295349
2030-03-05 00:00:00+00:00,51.69894791,19.78236008,303.655365,292.7634277,276.5871582
2030-03-06 00:00:00+00:00,66.80264282,20.28660774,307.3745117,293.3304443,274.4152222
2030-03-07 00:00:00+00:00,44.28806686,16.34391785,317.8007202,290.7580872,275.1590881
2030-03-08 00:00:00+00:00,47.99165726,19.80418587,316.7622375,289.7410889,275.217926
2030-03-09 00:00:00+00:00,39.66629791,18.08399773,320.384552,290.2474365,277.121521
2030-03-10 00:00:00+00:00,38.56494522,19.46271896,320.679718,290.5687256,278.5606689
2030-03-11 00:00:00+00:00,46.12200546,26.17051506,325.7939148,291.2861938,280.7014771
2030-03-12 00:00:00+00:00,68.53649902,38.58510971,201.2622986,288.831543,279.218811
2030-03-13 00:00:00+00:00,85.38321686,52.5622406,166.1832886,288.4222107,280.3968201
2030-03-14 00:00:00+00:00,90.02222443,48.20436096,312.9595947,291.0706177,281.418335
2030-03-15 00:00:00+00:00,91.99204254,46.26002884,282.4178467,290.7347717,280.1751099
2030-03-16 00:00:00+00:00,93.8816452,51.85545731,228.5610352,288.411377,279.3999329
2030-03-17 00:00:00+00:00,91.60469055,56.73518372,236.2012329,285.5121155,278.5267029
2030-03-18 00:00:00+00:00,93.3556366,45.69497681,334.2635193,286.1509399,275.0636292
2030-03-19 00:00:00+00:00,95.23835754,62.53035355,197.8825073,283.619873,276.5499878
2030-03-20 00:00:00+00:00,92.23217773,60.43148422,223.843399,283.7999878,277.477356
2030-03-21 00:00:00+00:00,90.83882141,43.4806366,329.3475037,287.0726624,276.1746826
2030-03-22 00:00:00+00:00,86.16365051,38.09191132,322.991394,288.8433838,276.7659302
2030-03-23 00:00:00+00:00,90.52645111,46.77062607,299.577179,287.295105,277.5770264
2030-03-24 00:00:00+00:00,92.97740936,44.41777802,313.0472717,287.0458069,276.2402039
2030-03-25 00:00:00+00:00,95.32726288,34.50472641,360.5218811,291.5935669,274.9064331
2030-03-26 00:00:00+00:00,88.31429291,27.42655563,341.5785828,294.6789246,276.3197021
2030-03-27 00:00:00+00:00,71.97512054,25.46713829,345.6271362,295.4563293,278.660553
2030-03-28 00:00:00+00:00,80.73666382,30.73932838,320.7831421,295.8280334,279.7549133
2030-03-29 00:00:00+00:00,72.84052277,37.37781525,279.6412354,295.6877136,284.2897644
2030-03-30 00:00:00+00:00,76.12517548,37.64548492,329.795929,293.9104004,282.393158
2030-03-31 00:00:00+00:00,91.75567627,30.53449059,367.5109863,295.9371948,276.9978027
2030-04-01 00:00:00+00:00,87.77378845,23.83340263,369.828125,300.1662903,278.7649841
2030-04-02 00:00:00+00:00,72.21144867,20.13149261,364.6024475,301.1021729,280.6757202
2030-04-03 00:00:00+00:00,48.68785477,17.00948906,370.2485657,300.9691772,283.0738525
2030-04-04 00:00:00+00:00,62.16254044,19.43042564,367.4969177,300.6608582,281.3661499
2030-04-05 00:00:00+00:00,78.77042389,25.94287109,350.969635,299.645813,281.7084351
2030-04-06 00:00:00+00:00,85.35614777,33.3096199,360.8340454,295.4206238,280.6465149
2030-04-07 00:00:00+00:00,90.22251129,31.00562286,367.990448,296.4726868,279.0937805
2030-04-08 00:00:00+00:00,73.31882477,20.56076431,376.1134033,302.3304138,281.945343
2030-04-09 00:00:00+00:00,67.35429382,21.46011734,382.9656677,302.5888977,283.3590698
2030-04-10 00:00:00+00:00,77.27520752,26.57118416,381.6983948,299.8623352,282.6627808
2030-04-11 00:00:00+00:00,84.8028183,29.61055756,384.0636292,297.0943909,280.176239
2030-04-12 00:00:00+00:00,80.60281372,19.86196518,395.036377,302.9422607,280.5870056
2030-04-13 00:00:00+00:00,53.56703949,13.66882229,393.9954224,306.8807983,284.8476868
2030-04-14 00:00:00+00:00,55.05986404,15.35508156,392.6456909,306.6217346,285.8115234
2030-04-15 00:00:00+00:00,61.19254684,21.59457207,313.6815796,302.3012695,285.1419983
2030-04-16 00:00:00+00:00,72.32329559,29.83731079,392.9577637,297.5106812,283.4576416
2030-04-17 00:00:00+00:00,81.66204834,41.92337799,357.0526428,292.6235962,282.0498657
2030-04-18 00:00:00+00:00,85.00428772,45.1438446,315.589447,290.3138428,281.2526855
2030-04-19 00:00:00+00:00,84.59477997,36.51698685,391.0019226,290.8094788,278.5156555
2030-04-20 00:00:00+00:00,73.16175079,32.16892624,432.3766479,292.0867004,279.38797
2030-04-21 00:00:00+00:00,87.56225586,41.35180664,315.3098755,291.6951904,280.445282
2030-04-22 00:00:00+00:00,95.78766632,60.01876831,72.51593018,287.3506775,280.5539551
2030-04-23 00:00:00+00:00,95.61175537,58.33887482,272.5694885,283.962738,276.8305054
2030-04-24 00:00:00+00:00,91.94335175,41.46379471,379.0323792,288.4194641,276.9420776
2030-04-25 00:00:00+00:00,89.80695343,40.51747894,394.3682556,290.4686279,278.8624573
2030-04-26 00:00:00+00:00,94.90158081,38.00246429,416.5825195,293.7703247,279.868866
2030-04-27 00:00:00+00:00,87.67858124,39.38778687,330.5611877,293.4166565,281.4792786
2030-04-28 00:00:00+00:00,83.42190552,39.00014496,407.1476135,291.6732483,280.2016296
2030-04-29 00:00:00+00:00,89.74368286,31.9015007,434.3742981,294.5641785,278.4786377
2030-04-30 00:00:00+00:00,89.21180725,29.11732483,437.1660767,296.6857605,278.8374023
2030-05-01 00:00:00+00:00,88.10586548,27.46613884,430.2231445,298.6891785,280.3120422
2030-05-02 00:00:00+00:00,79.08688354,28.6368351,411.6180725,298.7531433,282.7078247
2030-05-03 00:00:00+00:00,75.19226837,35.01166153,399.6121216,298.1611328,285.23172
2030-05-04 00:00:00+00:00,89.51118469,31.42987633,423.6654053,299.647644,282.6704102
2030-05-05 00:00:00+00:00,76.3723526,20.77430916,428.6442566,304.8491516,284.1227417
2030-05-06 00:00:00+00:00,72.71884918,22.66159248,426.2574158,305.289093,286.2362671
2030-05-07 00:00:00+00:00,81.15816498,32.04164886,412.4398499,301.1112366,285.9572754
2030-05-08 00:00:00+00:00,84.27077484,27.35974312,440.3282471,301.6970825,283.1181641
2030-05-09 00:00:00+00:00,80.50431061,23.80421066,427.9199829,303.5333252,283.610321
2030-05-10 00:00:00+00:00,80.18302155,26.22746658,440.8956604,304.0284729,285.1678467
2030-05-11 00:00:00+00:00,82.81513214,30.37761307,439.523468,302.2374878,285.3899841
2030-05-12 00:00:00+00:00,73.14569855,38.66646194,397.295929,297.1503296,286.9760742
2030-05-13 00:00:00+00:00,89.88613129,45.62918472,327.5250244,293.3124084,283.8789368
2030-05-14 00:00:00+00:00,82.22827911,45.01343536,301.7791443,292.4930725,284.2814331
2030-05-15 00:00:00+00:00,86.54127502,42.80472946,311.5078125,293.7541809,283.8148804
2030-05-16 00:00:00+00:00,87.89920807,39.65707016,273.3030701,295.3876343,283.7385254
2030-05-17 00:00:00+00:00,84.04638672,34.72806931,429.5814514,297.8988037,284.1112671
2030-05-18 00:00:00+00:00,83.11462402,34.78306961,395.8240967,298.3301392,285.4622498
2030-05-19 00:00:00+00:00,82.0816803,34.13339996,420.8668213,298.1099243,285.15625
2030-05-20 00:00:00+00:00,84.99810028,32.31272125,434.3240051,298.6549683,283.6125488
2030-05-21 00:00:00+00:00,85.46313477,30.80651283,433.3869019,300.7172241,283.6742859
2030-05-22 00:00:00+00:00,80.6016922,26.11004448,427.5582886,303.2010498,284.6690674
2030-05-23 00:00:00+00:00,74.18534851,26.10780716,297.0334778,303.5703735,286.3345032
2030-05-24 00:00:00+00:00,69.41007996,33.08104324,287.3512573,301.4653625,289.2929382
2030-05-25 00:00:00+00:00,79.29676819,33.54037094,436.5437012,300.3807068,286.5886841
2030-05-26 00:00:00+00:00,83.63412476,39.71274185,254.1100769,297.2956848,285.8684692
2030-05-27 00:00:00+00:00,88.58538818,31.87398911,418.848114,299.1521606,282.6790161
2030-05-28 00:00:00+00:00,77.86924744,29.11459732,331.9138489,300.3710327,284.735321
2030-05-29 00:00:00+00:00,71.72481537,33.73893738,373.1736145,299.4173584,287.5777588
2030-05-30 00:00:00+00:00,71.99007416,31.82971764,392.9598083,298.7940674,286.3035889
2030-05-31 00:00:00+00:00,82.33370972,33.57159424,421.0286865,300.2780762,286.0778503
2030-06-01 00:00:00+00:00,84.62992096,35.59052658,380.1365051,300.642395,287.155365
2030-06-02 00:00:00+00:00,82.87923431,39.48659515,391.2106628,298.756012,287.6845398
2030-06-03 00:00:00+00:00,84.79255676,40.37685394,349.5022888,297.0944519,286.3166199
2030-06-04 00:00:00+00:00,87.99611664,39.62136459,364.7658997,297.8049316,285.8840637
2030-06-05 00:00:00+00:00,84.57128906,36.37094498,413.3069458,298.6859741,285.7591248
2030-06-06 00:00:00+00:00,84.91744995,36.12701797,407.6360474,299.1070251,286.030426
2030-06-07 00:00:00+00:00,80.3341217,37.9801178,399.9220886,298.0793152,287.3434753
2030-06-08 00:00:00+00:00,75.14945984,32.90193558,446.1097717,297.1119385,285.0521545
2030-06-09 00:00:00+00:00,85.09137726,26.48731804,447.3756409,301.1593933,281.8675537
2030-06-10 00:00:00+00:00,73.00765991,16.77916145,471.7615967,306.4996033,283.6816711
2030-06-11 00:00:00+00:00,52.43976212,16.78066635,421.3465881,307.8275757,288.5603943
2030-06-12 00:00:00+00:00,61.60842896,22.84575081,425.5516968,305.3901672,288.713623
2030-06-13 00:00:00+00:00,60.60713577,24.53193665,458.1197205,303.1775513,288.0310669
2030-06-14 00:00:00+00:00,62.22967529,22.71449471,461.1827698,303.2278137,286.3711548
2030-06-15 00:00:00+00:00,56.9390564,21.49693871,463.0839233,302.8792114,286.0991516
2030-06-16 00:00:00+00:00,67.99638367,24.6023159,479.723877,302.5987549,285.3909302
2030-06-17 00:00:00+00:00,77.04981995,27.25559998,473.8766785,301.8401184,284.8452759
2030-06-18 00:00:00+00:00,70.89720154,26.52450752,476.1665039,301.7301025,285.6752319
2030-06-19 00:00:00+00:00,77.62756348,28.45825768,476.4488831,300.4125671,284.7812195
2030-06-20 00:00:00+00:00,80.64085388,32.97279739,481.3970947,298.1098022,284.6783142
2030-06-21 00:00:00+00:00,82.3150177,35.5301857,473.0030212,296.969635,284.4978333
2030-06-22 00:00:00+00:00,84.98329926,35.54534912,442.1433411,297.2476196,284.4884033
2030-06-23 00:00:00+00:00,80.98809814,35.83411026,425.8076477,297.6347656,286.004364
2030-06-24 00:00:00+00:00,79.76989746,36.88408661,464.6740417,297.2039185,286.0444031
2030-06-25 00:00:00+00:00,84.03715515,33.15474319,474.9639587,297.8350525,284.1054382
2030-06-26 00:00:00+00:00,83.62740326,29.63805199,483.0751648,299.9138489,283.8667908
2030-06-27 00:00:00+00:00,75.96437836,25.27599907,477.7342529,301.9152832,284.4837036
2030-06-28 00:00:00+00:00,72.76054382,23.15214157,488.1089172,303.6070557,285.2536621
2030-06-29 00:00:00+00:00,66.30771637,23.48682213,323.8724976,303.5187683,286.749176
2030-06-30 00:00:00+00:00,63.52022934,24.43907738,483.068634,302.7057495,287.3242493
2030-07-01 00:00:00+00:00,61.46566391,22.14142799,467.5005188,304.4579163,287.5431213
2030-07-02 00:00:00+00:00,56.63612366,19.54582024,461.9292297,307.115448,288.9931335
2030-07-03 00:00:00+00:00,58.95769882,20.5341301,454.9523926,306.8996582,289.0830994
2030-07-04 00:00:00+00:00,69.7862854,24.32483101,448.2921753,305.7691345,288.9165039
2030-07-05 00:00:00+00:00,82.64478302,32.44422913,430.6151733,302.7522888,288.1480408
2030-07-06 00:00:00+00:00,84.82957458,35.1502037,419.5158386,301.561615,287.7712402
2030-07-07 00:00:00+00:00,88.78445435,39.30718231,431.6803589,300.0713196,287.3695374
2030-07-08 00:00:00+00:00,89.60076141,39.9631424,419.2492371,299.0741272,286.6852417
2030-07-09 00:00:00+00:00,89.61349487,36.13535309,444.6933899,300.6485596,286.5675049
2030-07-10 00:00:00+00:00,85.24848938,27.96389771,451.2062073,304.0329895,286.1557922
2030-07-11 00:00:00+00:00,66.94420624,24.22978592,420.5575562,305.4045715,289.141571
2030-07-12 00:00:00+00:00,70.28782654,22.11002922,454.1293335,306.7149048,287.8609314
2030-07-13 00:00:00+00:00,71.74604034,21.84282112,450.0800171,306.9713135,287.5413818
2030-07-14 00:00:00+00:00,69.47949982,23.03138542,451.937561,306.1000671,288.3678894
2030-07-15 00:00:00+00:00,66.3539505,23.79896736,443.9588623,305.4346008,288.8248901
2030-07-16 00:00:00+00:00,68.79494476,24.64798737,457.4343567,304.4170837,288.0117493
2030-07-17 00:00:00+00:00,66.13748169,24.4934597,430.846344,303.8581848,287.5845642
2030-07-18 00:00:00+00:00,67.6524353,24.84729576,446.7423096,304.3304443,288.0125122
2030-07-19 00:00:00+00:00,67.61299896,24.15946198,425.0287476,305.5177002,288.5412598
2030-07-20 00:00:00+00:00,65.93933105,22.08885765,415.4194946,306.9892273,289.3225708
2030-07-21 00:00:00+00:00,61.2137146,20.05765152,440.7339478,309.5963135,291.2706299
2030-07-22 00:00:00+00:00,53.96780396,19.19646454,437.290863,310.4984131,293.1846619
2030-07-23 00:00:00+00:00,57.30356598,20.19675446,462.8131714,309.2605896,292.255249
2030-07-24 00:00:00+00:00,59.81769562,23.83893776,240.9008942,306.240509,292.3200378
2030-07-25 00:00:00+00:00,62.81680679,26.59441757,283.6625977,306.036377,293.5101929
2030-07-26 00:00:00+00:00,73.78233337,28.76476097,411.4156799,305.193634,291.1446533
2030-07-27 00:00:00+00:00,71.8572998,26.08442116,415.5952454,305.8078918,290.3204956
2030-07-28 00:00:00+00:00,70.82579041,25.46274948,437.0302734,305.526886,289.4203796
2030-07-29 00:00:00+00:00,75.42613983,25.77039337,437.2251892,305.3942566,288.2587891
2030-07-30 00:00:00+00:00,82.55489349,28.28188133,444.484314,304.6495056,288.0927734
2030-07-31 00:00:00+00:00,80.60838318,27.71717072,436.5928955,304.9338074,288.4480286
2030-08-01 00:00:00+00:00,83.0561142,28.03710938,434.4808655,305.333374,288.2091064
2030-08-02 00:00:00+00:00,80.76890564,26.0794754,424.5307922,306.9928589,288.9382629
2030-08-03 00:00:00+00:00,75.33115387,24.74470711,418.932312,307.8143005,290.2063599
2030-08-04 00:00:00+00:00,76.03002167,25.78877068,401.7349243,307.4917297,291.0899353
2030-08-05 00:00:00+00:00,77.26780701,27.71385384,398.7758789,306.8463135,291.6056824
2030-08-06 00:00:00+00:00,80.05819702,29.25318718,411.5892944,306.489624,291.3753357
2030-08-07 00:00:00+00:00,79.7746048,29.41439056,405.109314,305.6756287,290.8049622
2030-08-08 00:00:00+00:00,74.20848083,25.40849113,417.2020569,306.8456726,290.0195007
2030-08-09 00:00:00+00:00,65.38963318,22.25481415,425.645752,307.2532654,289.5575562
2030-08-10 00:00:00+00:00,65.35804749,22.651577,423.4127197,306.4795837,289.4753113
2030-08-11 00:00:00+00:00,76.5967865,27.32725334,422.6610413,305.6213379,289.0890808
2030-08-12 00:00:00+00:00,79.2256012,27.52986336,420.9983826,305.4733582,288.3751831
2030-08-13 00:00:00+00:00,71.07847595,22.97078705,416.1274414,306.8821411,288.4565125
2030-08-14 00:00:00+00:00,59.61290741,20.79814529,409.60849,308.1636963,291.0737305
2030-08-15 00:00:00+00:00,55.02966309,23.96851349,283.2953186,305.7409668,292.9906006
2030-08-16 00:00:00+00:00,75.78625488,31.79927635,392.7086792,304.821991,292.4933167
2030-08-17 00:00:00+00:00,87.0151062,35.48950958,396.5114441,304.7501831,291.7177124
2030-08-18 00:00:00+00:00,87.38253021,39.72619247,398.6159058,303.1679077,291.4144592
2030-08-19 00:00:00+00:00,90.55377197,39.27890778,399.3223267,302.9764404,290.7314148
2030-08-20 00:00:00+00:00,88.80600739,35.82654572,398.8837585,304.0470276,290.5123901
2030-08-21 00:00:00+00:00,85.00629425,29.76610565,395.6051331,306.6725464,290.9459229
2030-08-22 00:00:00+00:00,71.65579987,27.28978157,381.3367615,308.9598083,294.4404602
2030-08-23 00:00:00+00:00,76.75328064,32.96632767,318.7866516,307.4017029,295.9486694
2030-08-24 00:00:00+00:00,84.09601593,39.31303406,377.5326843,303.3219604,293.2321777
2030-08-25 00:00:00+00:00,95.7678833,46.08734131,385.6753845,299.3336182,288.5650024
2030-08-26 00:00:00+00:00,95.21289825,42.34255981,387.3680115,299.3311768,287.5944824
2030-08-27 00:00:00+00:00,94.37236786,41.27957153,370.4271851,300.3286133,288.410614
2030-08-28 00:00:00+00:00,90.29194641,34.82654953,363.4183044,304.1153259,290.2322388
2030-08-29 00:00:00+00:00,85.36211395,34.03190994,368.0975647,304.5161133,291.375061
2030-08-30 00:00:00+00:00,71.63144684,26.27356339,367.2515259,307.6268921,292.6878662
2030-08-31 00:00:00+00:00,74.30718994,28.06012917,365.4998474,306.0472107,291.5338745
2030-09-01 00:00:00+00:00,77.15644836,29.04087067,380.3032837,302.066803,288.2401733
2030-09-02 00:00:00+00:00,83.36694336,35.68066025,366.6253662,298.2652588,286.986908
2030-09-03 00:00:00+00:00,82.72324371,39.37121201,371.989563,297.5686646,287.3764954
2030-09-04 00:00:00+00:00,83.54968262,40.04943466,363.4553223,297.3096924,286.7466736
2030-09-05 00:00:00+00:00,80.97576141,32.1060524,371.1743774,299.5644836,286.4190063
2030-09-06 00:00:00+00:00,77.87329102,27.49853134,375.5400696,302.5244446,287.1758118
2030-09-07 00:00:00+00:00,75.50296783,25.75835609,369.8521118,303.6546631,286.9959412
2030-09-08 00:00:00+00:00,76.72908783,26.14770317,368.2738953,303.7073364,286.8423462
2030-09-09 00:00:00+00:00,72.81177521,23.79643059,365.5439148,305.4629822,288.0233154
2030-09-10 00:00:00+00:00,73.24665833,23.05809593,356.5003967,305.5661621,287.7904663
2030-09-11 00:00:00+00:00,76.70721436,25.60451508,339.9706421,305.9121399,288.9578552
2030-09-12 00:00:00+00:00,78.20981598,27.65164185,349.0838623,305.0654907,289.3284912
2030-09-13 00:00:00+00:00,80.26824188,30.65049934,322.3354492,303.4066467,289.1521301
2030-09-14 00:00:00+00:00,85.37148285,40.04026031,308.9095459,301.5340881,290.4530334
2030-09-15 00:00:00+00:00,91.26242065,37.52160645,339.0414124,301.6095581,287.8242493
2030-09-16 00:00:00+00:00,91.80136871,34.40069962,289.7932739,302.2357788,287.4359741
2030-09-17 00:00:00+00:00,86.83885193,29.91160202,336.4183655,304.1427612,287.687439
2030-09-18 00:00:00+00:00,80.7006073,27.11780167,346.6671143,305.0519714,288.4786987
2030-09-19 00:00:00+00:00,77.9260025,28.83206749,299.2557068,303.547699,289.0666199
2030-09-20 00:00:00+00:00,73.16147614,27.67185593,198.0222626,302.7555847,288.8222046
2030-09-21 00:00:00+00:00,80.11147308,28.46068954,343.9168091,302.5985107,287.1713562
2030-09-22 00:00:00+00:00,90.60903931,34.47695541,339.08078,301.4376221,286.303833
2030-09-23 00:00:00+00:00,91.72341919,39.44552231,312.3544006,299.5137634,286.8388062
2030-09-24 00:00:00+00:00,93.81997681,42.50110626,207.4555206,298.6631775,286.9578247
2030-09-25 00:00:00+00:00,97.92290497,50.26279068,225.3545074,297.177887,286.0775757
2030-09-26 00:00:00+00:00,97.32289886,43.57666397,316.3950806,299.8378601,285.889679
2030-09-27 00:00:00+00:00,86.90361786,29.67955589,316.9663391,303.1371155,287.3808899
2030-09-28 00:00:00+00:00,85.02384186,30.06005287,304.2512512,303.8466492,288.022644
2030-09-29 00:00:00+00:00,83.32918549,29.13122749,310.282196,303.7171936,287.912323
2030-09-30 00:00:00+00:00,77.08322144,25.42167091,312.446106,304.5080872,287.937561
2030-10-01 00:00:00+00:00,63.89313507,24.61720848,293.117218,304.8872681,290.7411499
2030-10-02 00:00:00+00:00,72.10269928,23.13001251,306.2020569,305.9042664,288.7024536
2030-10-03 00:00:00+00:00,78.51527405,26.5357933,302.9740601,304.9046021,288.2371521
2030-10-04 00:00:00+00:00,84.34312439,32.95519638,308.2817688,302.5025635,287.1833496
2030-10-05 00:00:00+00:00,83.66339111,34.16805649,309.2065735,301.6973877,287.2067566
2030-10-06 00:00:00+00:00,79.57202911,31.65790558,295.6840515,302.0172119,288.2252808
2030-10-07 00:00:00+00:00,74.78453827,34.54394531,76.16838074,299.7110291,289.3512573
2030-10-08 00:00:00+00:00,83.20836639,47.02869415,77.13562775,296.2270203,289.3755493
2030-10-09 00:00:00+00:00,90.43106842,60.36629105,131.6038971,294.6440735,288.1457214
2030-10-10 00:00:00+00:00,89.5178833,56.67039108,110.8446884,293.6385193,286.6195679
2030-10-11 00:00:00+00:00,90.87492371,42.86283112,276.7799377,295.3540649,284.0773926
2030-10-12 00:00:00+00:00,86.01702118,34.42720032,289.7575378,296.6289673,283.7302246
2030-10-13 00:00:00+00:00,89.09931183,38.00051498,273.3146057,294.5097656,282.5974121
2030-10-14 00:00:00+00:00,90.43887329,41.65975952,172.9967957,292.3104553,281.9642639
2030-10-15 00:00:00+00:00,89.78562927,35.47021103,282.615448,291.5261841,278.7496643
2030-10-16 00:00:00+00:00,88.09023285,29.99151611,278.1964111,293.3207092,278.6254883
2030-10-17 00:00:00+00:00,77.51222992,24.22212982,276.5090332,296.0198975,280.2755127
2030-10-18 00:00:00+00:00,88.34116364,29.96412659,271.0598145,297.5526733,281.7951965
2030-10-19 00:00:00+00:00,86.61785126,25.85896683,270.9558105,299.8800659,282.5042725
2030-10-20 00:00:00+00:00,73.88313293,21.59470749,266.9775696,302.202179,284.8108215
2030-10-21 00:00:00+00:00,75.60887146,23.22434616,262.1072693,302.2221985,285.2277832
2030-10-22 00:00:00+00:00,72.28949738,24.4401741,218.7867889,302.2718506,286.4841614
2030-10-23 00:00:00+00:00,73.40560913,22.79907417,253.6397552,302.6060486,285.6643677
2030-10-24 00:00:00+00:00,68.49743652,21.56382751,237.8039551,302.831543,286.1173096
2030-10-25 00:00:00+00:00,65.47608185,24.22920418,241.716568,301.5386353,287.1739807
2030-10-26 00:00:00+00:00,36.17412186,17.14683723,255.6699219,298.2443542,286.0135498
2030-10-27 00:00:00+00:00,42.51713181,17.66373062,253.1490479,293.1090393,280.5299683
2030-10-28 00:00:00+00:00,68.42985535,25.72891235,251.9818573,291.6546936,278.7364502
2030-10-29 00:00:00+00:00,82.69944,34.54336929,203.8670502,291.8648071,280.4056702
2030-10-30 00:00:00+00:00,85.80931091,44.63445663,103.3333282,292.1372986,283.8218689
2030-10-31 00:00:00+00:00,92.07246399,55.69094086,130.2388458,292.835144,285.7701416
2030-11-01 00:00:00+00:00,96.56755066,50.35438538,234.745697,292.9960022,282.3287964
2030-11-02 00:00:00+00:00,94.77883148,35.47113419,234.4643097,296.6870117,282.5474243
2030-11-03 00:00:00+00:00,86.65209961,28.74868011,226.7047119,298.831604,283.3559875
2030-11-04 00:00:00+00:00,70.65406799,22.95609665,236.2509766,300.4064636,284.7913208
2030-11-05 00:00:00+00:00,71.64575958,21.84151077,234.3986053,299.6265564,283.17453
2030-11-06 00:00:00+00:00,75.01468658,23.69108582,235.8477325,298.1173401,282.3418579
2030-11-07 00:00:00+00:00,62.66764069,23.05828094,236.9523468,292.7991638,279.0216675
2030-11-08 00:00:00+00:00,60.26905823,22.90236855,234.4920502,288.8217773,275.8047791
2030-11-09 00:00:00+00:00,84.79747009,35.44172287,140.0224915,287.8390503,276.7657776
2030-11-10 00:00:00+00:00,94.21256256,48.61409378,181.2476196,287.098114,277.884552
2030-11-11 00:00:00+00:00,89.92531586,33.5270462,233.2527008,289.5340271,275.6975098
2030-11-12 00:00:00+00:00,85.96334839,29.58124733,233.9563904,290.973999,276.4033813
2030-11-13 00:00:00+00:00,87.05780029,39.28416061,159.7476196,290.7703857,279.999115
2030-11-14 00:00:00+00:00,89.47486115,36.26961136,233.4737701,289.2651367,277.04953
2030-11-15 00:00:00+00:00,82.61940002,30.14585495,223.8159943,290.0053406,277.1108093
2030-11-16 00:00:00+00:00,72.62000275,27.84306717,148.9914398,290.2661743,277.9547729
2030-11-17 00:00:00+00:00,68.10398102,24.3635025,211.085022,293.1603394,278.7579041
2030-11-18 00:00:00+00:00,69.46118164,32.32104874,160.1903229,292.9425354,282.2079773
2030-11-19 00:00:00+00:00,85.43803406,45.80228424,152.1909485,291.9190674,284.0953674
2030-11-20 00:00:00+00:00,86.43082428,49.21405792,130.8530273,292.2466125,285.0978699
2030-11-21 00:00:00+00:00,85.32684326,52.80870438,121.9184875,291.9530029,285.9024353
2030-11-22 00:00:00+00:00,87.91130066,44.96994781,189.7319946,290.1506958,281.4342346
2030-11-23 00:00:00+00:00,96.27042389,48.39905548,174.3921356,287.95224,278.8122559
2030-11-24 00:00:00+00:00,96.1738205,56.77900314,89.35584259,287.2573853,279.8591003
2030-11-25 00:00:00+00:00,93.12398529,45.81200409,187.1131744,290.6370544,280.9585876
2030-11-26 00:00:00+00:00,90.65984344,36.53677368,206.4479828,290.8463745,278.1151123
2030-11-27 00:00:00+00:00,91.77246094,32.28556442,202.2734985,290.9797974,276.812561
2030-11-28 00:00:00+00:00,89.90756226,29.93462944,199.2273102,291.3721619,276.3139038
2030-11-29 00:00:00+00:00,80.74125671,29.65044212,190.8949432,290.9057312,277.1276855
2030-11-30 00:00:00+00:00,91.71421051,38.89011002,167.2775726,290.3352966,278.9621887
2030-12-01 00:00:00+00:00,60.95604324,30.80865288,199.5462646,286.8929749,276.9262695
2030-12-02 00:00:00+00:00,44.90594482,19.30091095,195.9774323,286.4620361,274.2937927
2030-12-03 00:00:00+00:00,72.3819809,25.34641266,194.5765686,287.0291443,272.9841614
2030-12-04 00:00:00+00:00,84.4148941,27.4264183,191.3598785,286.9721069,272.0539551
2030-12-05 00:00:00+00:00,74.93936157,27.71853256,190.1194611,286.8121643,273.5613403
2030-12-06 00:00:00+00:00,71.0561142,25.12160301,189.4749451,287.3058167,272.9602051
2030-12-07 00:00:00+00:00,75.14844513,23.49023819,189.7606964,288.862854,273.1688843
2030-12-08 00:00:00+00:00,79.68865204,24.95651245,190.2899933,289.1339722,273.2946777
2030-12-09 00:00:00+00:00,93.75514984,31.0290966,179.5488586,290.0565491,274.5345764
2030-12-10 00:00:00+00:00,87.61261749,39.25287628,166.160614,290.1306763,279.2353821
2030-12-11 00:00:00+00:00,87.34207916,36.76856995,147.3850403,290.063324,278.5503235
